store_primary_category,total_items,subtotal,num_distinct_items,min_item_price,max_item_price,total_onshift_partners,total_busy_partners,total_outstanding_orders,delivery_duration,partner_density,order_day,order_hour,order_period,busy_ratio,avg_item_price,order_size,grouped_category,order_period_encoded,log_delivery_duration,is_high_duration
sandwich,1,985,1,985,985,58.0,55.0,50.0,5091.0,1.1372549019607845,Friday,2,Night,0.9322033898305084,985.0,Small,Fast Food,3,8.535425959677298,1
sandwich,5,3693,5,165,1260,52.0,52.0,89.0,5916.0,0.5777777777777777,Sunday,3,Night,0.981132075471698,738.6,Medium,Fast Food,3,8.685584842676693,1
sandwich,6,2438,4,165,1260,52.0,52.0,87.0,5187.0,0.5909090909090909,Sunday,3,Night,0.981132075471698,406.3333333333333,Medium,Fast Food,3,8.554103545436334,1
pizza,6,6250,6,500,1250,17.0,20.0,41.0,6108.0,0.4047619047619047,Monday,0,Night,1.1111111111111112,1041.6666666666667,Medium,Italian,3,8.717518372649767,1
japanese,3,2540,3,490,1225,75.0,80.0,167.0,5090.0,0.4464285714285714,Monday,3,Night,1.0526315789473684,846.6666666666666,Medium,Asian,3,8.535229553902337,1
japanese,7,6025,5,225,1725,123.0,113.0,226.0,5200.0,0.5418502202643172,Saturday,2,Night,0.9112903225806452,860.7142857142857,Medium,Asian,3,8.556606193773073,1
sandwich,1,1315,1,1150,1150,48.0,47.0,57.0,6375.0,0.8275862068965517,Friday,2,Night,0.9591836734693876,1315.0,Small,Fast Food,3,8.760296220470051,1
sandwich,1,1585,1,1260,1260,43.0,43.0,60.0,5203.0,0.7049180327868853,Wednesday,2,Night,0.9772727272727272,1585.0,Small,Fast Food,3,8.557182839632397,1
sandwich,2,2570,2,1095,1150,65.0,65.0,92.0,5318.0,0.6989247311827957,Saturday,2,Night,0.9848484848484848,1285.0,Small,Fast Food,3,8.579040594742317,1
sandwich,1,1420,1,1095,1095,44.0,45.0,81.0,5829.0,0.5365853658536586,Thursday,2,Night,1.0,1420.0,Small,Fast Food,3,8.670772279344538,1
salad,5,4900,5,0,1500,14.0,14.0,16.0,5728.0,0.8235294117647058,Sunday,4,Night,0.9333333333333332,980.0,Medium,Healthy,3,8.653296274408579,1
salad,5,6000,5,550,2200,22.0,22.0,29.0,5041.0,0.7333333333333333,Sunday,2,Night,0.9565217391304348,1200.0,Medium,Healthy,3,8.525558107747866,1
salad,1,2988,1,2690,2786,22.0,26.0,24.0,5173.0,0.88,Wednesday,2,Night,1.1304347826086956,2988.0,Small,Healthy,3,8.551401362745974,1
salad,1,3700,1,2600,2600,13.0,16.0,31.0,5735.0,0.40625,Monday,3,Night,1.1428571428571428,3700.0,Small,Healthy,3,8.654517382279456,1
sandwich,4,4597,4,800,1799,7.0,7.0,13.0,5254.0,0.5,Saturday,2,Night,0.875,1149.25,Medium,Fast Food,3,8.566935283311052,1
pizza,2,2250,2,50,1800,1.0,1.0,1.0,4965.0,0.5,Sunday,0,Night,0.5,1125.0,Small,Italian,3,8.510369966068112,1
vietnamese,2,2200,2,1100,1100,12.0,12.0,18.0,5315.0,0.631578947368421,Sunday,4,Night,0.9230769230769232,1100.0,Small,Asian,3,8.578476419833136,1
vietnamese,2,2200,1,1100,1100,12.0,12.0,18.0,5248.0,0.631578947368421,Saturday,3,Night,0.9230769230769232,1100.0,Small,Asian,3,8.5657928612523,1
italian,2,5290,1,1495,1495,15.0,16.0,26.0,5616.0,0.5555555555555556,Monday,4,Night,1.0,2645.0,Small,Italian,3,8.633552992532433,1
vietnamese,2,2050,2,950,1100,11.0,12.0,21.0,5939.0,0.5,Sunday,3,Night,1.0,1025.0,Small,Asian,3,8.68946441235669,1
american,3,4085,3,695,1695,103.0,90.0,129.0,5314.0,0.7923076923076923,Friday,1,Night,0.8653846153846154,1361.6666666666667,Medium,American,3,8.57828829077605,1
japanese,5,4490,5,465,1325,40.0,40.0,62.0,6380.0,0.6349206349206349,Tuesday,21,Evening,0.975609756097561,898.0,Medium,Asian,1,8.761080103868347,1
japanese,4,2875,4,200,1325,129.0,136.0,232.0,5632.0,0.5536480686695279,Saturday,3,Night,1.0461538461538462,718.75,Medium,Asian,3,8.636397438894713,1
indian,3,2420,3,375,1495,132.0,129.0,199.0,5071.0,0.66,Saturday,3,Night,0.9699248120300752,806.6666666666666,Medium,Indian,3,8.531490496117062,1
indian,4,3990,2,300,1695,91.0,87.0,146.0,5699.0,0.6190476190476191,Monday,2,Night,0.9456521739130436,997.5,Small,Indian,3,8.648221453822641,1
indian,5,4140,4,250,1695,65.0,64.0,118.0,5025.0,0.5462184873949579,Monday,2,Night,0.9696969696969696,828.0,Medium,Indian,3,8.522379718103538,1
dessert,3,2785,3,295,1095,45.0,48.0,106.0,5304.0,0.4205607476635514,Thursday,4,Night,1.0434782608695652,928.3333333333334,Medium,Desserts,3,8.576405051048084,1
indian,6,3870,4,325,1695,24.0,22.0,26.0,6247.0,0.8888888888888888,Tuesday,5,Morning,0.88,645.0,Medium,Indian,2,8.740016691519521,1
dessert,4,2735,4,295,1095,72.0,69.0,88.0,5265.0,0.8089887640449438,Friday,20,Evening,0.9452054794520548,683.75,Medium,Desserts,1,8.569026340056254,1
thai,2,2665,2,1195,1345,7.0,7.0,10.0,5350.0,0.6363636363636364,Sunday,2,Night,0.875,1332.5,Small,Asian,3,8.585038738311304,1
thai,1,1095,1,1095,1095,2.0,3.0,4.0,5056.0,0.4,Tuesday,4,Night,1.0,1095.0,Small,Asian,3,8.528528701079983,1
american,4,2448,3,308,1145,10.0,10.0,12.0,6210.0,0.7692307692307693,Tuesday,5,Morning,0.9090909090909092,612.0,Medium,American,2,8.734077192559303,1
american,4,3153,3,359,1199,12.0,12.0,19.0,5064.0,0.6,Sunday,2,Night,0.9230769230769232,788.25,Medium,American,3,8.530109416682784,1
american,1,825,1,825,825,8.0,8.0,15.0,5679.0,0.5,Tuesday,5,Morning,0.8888888888888888,825.0,Small,American,2,8.644706511715198,1
dessert,4,1710,4,255,795,30.0,31.0,55.0,5480.0,0.5357142857142857,Wednesday,22,Night,1.0,427.5,Medium,Desserts,3,8.609042845046117,1
american,2,3528,2,429,3099,21.0,21.0,37.0,4998.0,0.5526315789473685,Monday,2,Night,0.9545454545454546,1764.0,Small,American,3,8.51699317141357,1
american,1,969,1,969,969,16.0,17.0,24.0,4947.0,0.64,Monday,2,Night,1.0,969.0,Small,American,3,8.506738733512378,1
american,1,1612,1,1612,1612,7.0,9.0,16.0,5745.0,0.4117647058823529,Tuesday,1,Night,1.125,1612.0,Small,American,3,8.656259239539235,1
dessert,2,1435,2,285,1150,8.0,8.0,14.0,5770.0,0.5333333333333333,Thursday,16,Afternoon,0.8888888888888888,717.5,Small,Desserts,0,8.660600654710967,1
salad,1,1124,1,749,749,16.0,16.0,20.0,5636.0,0.7619047619047619,Tuesday,19,Evening,0.9411764705882352,1124.0,Small,Healthy,1,8.637107288081575,1
salad,1,899,1,899,899,22.0,22.0,33.0,5577.0,0.6470588235294118,Wednesday,3,Night,0.9565217391304348,899.0,Small,Healthy,3,8.626585568187433,1
salad,1,824,1,749,749,23.0,24.0,40.0,5010.0,0.5609756097560976,Tuesday,3,Night,1.0,824.0,Small,Healthy,3,8.519390774959724,1
salad,2,1998,2,749,824,14.0,15.0,24.0,5319.0,0.56,Thursday,19,Evening,1.0,999.0,Small,Healthy,1,8.57922858233569,1
indian,5,3015,4,200,1195,22.0,20.0,32.0,5213.0,0.6666666666666666,Sunday,3,Night,0.8695652173913043,603.0,Medium,Indian,3,8.559102594493448,1
dessert,6,5710,5,750,1195,85.0,86.0,182.0,5078.0,0.4644808743169399,Monday,2,Night,1.0,951.6666666666666,Medium,Desserts,3,8.532869670801245,1
american,4,4250,4,670,1950,39.0,41.0,86.0,5254.0,0.4482758620689655,Tuesday,3,Night,1.025,1062.5,Medium,American,3,8.566935283311052,1
pizza,5,2455,2,99,1079,53.0,52.0,103.0,5073.0,0.5096153846153846,Monday,2,Night,0.9629629629629628,491.0,Small,Italian,3,8.531884740159228,1
pizza,2,2248,2,549,1699,48.0,48.0,64.0,5296.0,0.7384615384615385,Friday,2,Night,0.979591836734694,1124.0,Small,Italian,3,8.574895901544526,1
pizza,6,6104,6,499,1429,31.0,34.0,79.0,5866.0,0.3875,Monday,2,Night,1.0625,1017.3333333333334,Medium,Italian,3,8.67709870892586,1
pizza,5,3275,4,149,1079,50.0,50.0,66.0,5076.0,0.746268656716418,Wednesday,2,Night,0.9803921568627452,655.0,Medium,Italian,3,8.532475814947395,1
pizza,2,3058,2,1499,1559,36.0,36.0,95.0,5501.0,0.375,Monday,2,Night,0.972972972972973,1529.0,Small,Italian,3,8.61286694148452,1
pizza,4,3663,3,581,1570,34.0,28.0,31.0,5207.0,1.0625,Sunday,0,Night,0.8,915.75,Medium,Italian,3,8.557951183888406,1
pizza,5,5235,3,549,1389,40.0,40.0,86.0,5995.0,0.4597701149425287,Tuesday,2,Night,0.975609756097561,1047.0,Medium,Italian,3,8.698847859222488,1
pizza,1,579,1,579,579,57.0,58.0,97.0,5162.0,0.5816326530612245,Monday,2,Night,1.0,579.0,Small,Italian,3,8.54927308487965,1
pizza,3,2597,2,549,1199,61.0,61.0,98.0,5177.0,0.6161616161616161,Saturday,3,Night,0.9838709677419356,865.6666666666666,Small,Italian,3,8.552174160311482,1
american,3,3975,3,675,1750,12.0,12.0,14.0,5537.0,0.8,Friday,2,Night,0.9230769230769232,1325.0,Medium,American,3,8.619388703730907,1
american,3,3365,3,375,1895,4.0,5.0,6.0,5715.0,0.5714285714285714,Saturday,20,Evening,1.0,1121.6666666666667,Medium,American,1,8.651024539049757,1
fast,14,5090,8,119,1199,79.0,72.0,172.0,6271.0,0.4566473988439306,Monday,2,Night,0.9,363.57142857142856,Large,Fast Food,3,8.743850562030243,1
fast,48,3362,11,0,329,21.0,20.0,31.0,5257.0,0.65625,Monday,3,Night,0.9090909090909092,70.04166666666667,Large,Fast Food,3,8.567506005289827,1
sandwich,1,1699,1,999,999,35.0,19.0,33.0,5449.0,1.0294117647058822,Tuesday,4,Night,0.5277777777777778,1699.0,Small,Fast Food,3,8.60337088765729,1
pizza,4,3947,4,250,1399,151.0,120.0,218.0,5350.0,0.6894977168949772,Saturday,2,Night,0.7894736842105263,986.75,Medium,Italian,3,8.585038738311304,1
american,1,3029,1,3029,3029,116.0,115.0,188.0,5864.0,0.6137566137566137,Saturday,4,Night,0.9829059829059827,3029.0,Small,American,3,8.676757761087575,1
american,2,1520,2,395,1125,9.0,9.0,9.0,4972.0,0.9,Sunday,6,Morning,0.9,760.0,Small,American,2,8.511778558714738,1
american,2,1449,2,229,1220,21.0,20.0,31.0,5644.0,0.65625,Wednesday,23,Night,0.9090909090909092,724.5,Small,American,3,8.638525476583762,1
american,2,908,2,249,659,119.0,116.0,216.0,5411.0,0.5483870967741935,Sunday,3,Night,0.9666666666666668,454.0,Small,American,3,8.59637398929068,1
american,2,2108,2,889,999,70.0,67.0,76.0,5354.0,0.9090909090909092,Monday,0,Night,0.943661971830986,1054.0,Small,American,3,8.585785982881848,1
american,2,1611,2,391,1220,42.0,40.0,64.0,5186.0,0.6461538461538462,Saturday,0,Night,0.9302325581395348,805.5,Small,American,3,8.553910774351401,1
american,2,2810,2,391,2419,103.0,90.0,129.0,5111.0,0.7923076923076923,Friday,1,Night,0.8653846153846154,1405.0,Small,American,3,8.53934599605737,1
american,4,3480,4,545,1195,45.0,46.0,44.0,5791.0,1.0,Saturday,1,Night,1.0,870.0,Medium,American,3,8.664232934065552,1
italian,3,4185,3,1195,1695,75.0,73.0,108.0,5453.0,0.6880733944954128,Monday,1,Night,0.9605263157894736,1395.0,Medium,Italian,3,8.604104563405533,1
italian,4,5225,3,695,1295,79.0,81.0,166.0,5692.0,0.4730538922155688,Monday,2,Night,1.0125,1306.25,Medium,Italian,3,8.646992628951082,1
italian,5,5485,4,650,1495,95.0,92.0,158.0,5097.0,0.5974842767295597,Monday,3,Night,0.9583333333333334,1097.0,Medium,Italian,3,8.53660358493606,1
french,2,1890,2,895,995,12.0,35.0,14.0,4921.0,0.8,Sunday,18,Evening,2.6923076923076925,945.0,Small,European,1,8.501470230951002,1
american,1,2100,1,2100,2100,37.0,38.0,63.0,5180.0,0.578125,Thursday,20,Evening,1.0,2100.0,Small,American,1,8.552753366814787,1
sushi,2,2800,2,1300,1500,40.0,41.0,68.0,6191.0,0.5797101449275363,Thursday,20,Evening,1.0,1400.0,Small,Asian,1,8.731013415269564,1
american,4,4000,4,700,1200,112.0,101.0,201.0,5946.0,0.5544554455445545,Saturday,2,Night,0.8938053097345132,1000.0,Medium,American,3,8.690642169706594,1
american,3,3065,2,625,1025,27.0,33.0,57.0,5230.0,0.4655172413793103,Thursday,4,Night,1.1785714285714286,1021.6666666666666,Small,American,3,8.562357743370612,1
seafood,3,3097,3,199,2099,99.0,99.0,213.0,5288.0,0.4626168224299065,Saturday,2,Night,0.99,1032.3333333333333,Medium,Other,3,8.57338447106598,1
seafood,3,2293,3,399,995,105.0,102.0,152.0,5773.0,0.6862745098039216,Saturday,1,Night,0.9622641509433962,764.3333333333334,Medium,Other,3,8.661120360222881,1
other,1,899,1,899,899,24.0,23.0,24.0,5692.0,0.96,Wednesday,20,Evening,0.92,899.0,Small,Other,1,8.646992628951082,1
other,3,2197,3,199,999,50.0,50.0,56.0,5769.0,0.8771929824561403,Monday,1,Night,0.9803921568627452,732.3333333333334,Medium,Other,3,8.660427359502146,1
other,2,2297,2,999,999,7.0,9.0,9.0,4968.0,0.7,Tuesday,5,Morning,1.125,1148.5,Small,Other,2,8.51097389160232,1
mexican,2,2250,2,1025,1025,17.0,19.0,30.0,5201.0,0.5483870967741935,Sunday,3,Night,1.0555555555555556,1125.0,Small,Mexican,3,8.556798446008598,1
cafe,4,2750,4,150,1200,56.0,56.0,91.0,5202.0,0.6086956521739131,Sunday,2,Night,0.9824561403508772,687.5,Medium,Other,3,8.556990661290303,1
sushi,4,5300,4,600,1800,52.0,52.0,86.0,5327.0,0.5977011494252874,Monday,2,Night,0.981132075471698,1325.0,Medium,Asian,3,8.580731212220226,1
burger,2,1035,2,295,740,20.0,20.0,29.0,5255.0,0.6666666666666666,Monday,1,Night,0.9523809523809524,517.5,Small,Fast Food,3,8.567125560164447,1
american,2,1698,2,599,1099,24.0,28.0,60.0,5115.0,0.3934426229508196,Thursday,4,Night,1.12,849.0,Small,American,3,8.540128162698734,1
burger,2,958,2,229,729,130.0,130.0,185.0,5055.0,0.6989247311827957,Saturday,3,Night,0.9923664122137404,479.0,Small,Fast Food,3,8.528330935826693,1
burger,3,1339,3,307,812,59.0,59.0,99.0,5553.0,0.59,Monday,20,Evening,0.9833333333333332,446.3333333333333,Medium,Fast Food,1,8.622273667866745,1
burger,2,868,2,269,599,112.0,97.0,153.0,5067.0,0.7272727272727273,Friday,2,Night,0.8584070796460177,434.0,Small,Fast Food,3,8.53070154144103,1
burger,12,5398,3,309,599,48.0,45.0,61.0,5296.0,0.7741935483870968,Saturday,20,Evening,0.9183673469387756,449.8333333333333,Medium,Fast Food,1,8.574895901544526,1
mexican,2,1005,2,210,775,13.0,13.0,13.0,5728.0,0.9285714285714286,Sunday,20,Evening,0.9285714285714286,502.5,Small,Mexican,1,8.653296274408579,1
mexican,4,2340,4,265,775,18.0,18.0,32.0,5585.0,0.5454545454545454,Tuesday,2,Night,0.9473684210526316,585.0,Medium,Mexican,3,8.628018746505122,1
american,12,2520,1,210,210,19.0,19.0,31.0,5237.0,0.59375,Monday,2,Night,0.95,210.0,Small,American,3,8.563695025067657,1
fast,6,2684,5,199,699,132.0,114.0,178.0,6168.0,0.7374301675977654,Saturday,3,Night,0.8571428571428571,447.3333333333333,Medium,Fast Food,3,8.72729202920964,1
fast,5,2015,5,79,699,117.0,85.0,149.0,5129.0,0.78,Monday,2,Night,0.7203389830508474,403.0,Medium,Fast Food,3,8.542860938164814,1
hawaiian,1,789,1,789,789,18.0,18.0,23.0,5000.0,0.75,Tuesday,1,Night,0.9473684210526316,789.0,Small,Other,3,8.517393171418904,1
hawaiian,2,1298,2,339,959,37.0,37.0,45.0,5274.0,0.8043478260869565,Sunday,3,Night,0.9736842105263158,649.0,Small,Other,3,8.570733958344267,1
hawaiian,2,1994,2,949,1045,23.0,24.0,29.0,5598.0,0.7666666666666667,Friday,20,Evening,1.0,997.0,Small,Other,1,8.630343289348893,1
indian,2,1149,2,499,499,119.0,118.0,216.0,4917.0,0.5483870967741935,Sunday,3,Night,0.9833333333333332,574.5,Small,Indian,3,8.500657222776137,1
dessert,2,1300,2,399,499,77.0,85.0,126.0,5245.0,0.6062992125984252,Sunday,4,Night,1.0897435897435896,650.0,Small,Desserts,3,8.56522116042682,1
dessert,1,750,1,399,399,81.0,81.0,162.0,5021.0,0.4969325153374233,Monday,1,Night,0.9878048780487804,750.0,Small,Desserts,3,8.52158353971753,1
dessert,2,1149,2,499,499,104.0,85.0,145.0,5456.0,0.7123287671232876,Friday,2,Night,0.8095238095238095,574.5,Small,Desserts,3,8.604654467186231,1
japanese,3,4477,3,879,1179,22.0,25.0,41.0,5472.0,0.5238095238095238,Monday,3,Night,1.0869565217391304,1492.3333333333333,Medium,Asian,3,8.607582191143917,1
japanese,1,1149,1,1149,1149,27.0,26.0,45.0,5194.0,0.5869565217391305,Monday,3,Night,0.9285714285714286,1149.0,Small,Asian,3,8.555451903533328,1
asian,3,1465,3,190,780,25.0,25.0,27.0,6137.0,0.8928571428571429,Tuesday,2,Night,0.9615384615384616,488.3333333333333,Medium,Asian,3,8.722254235179681,1
asian,1,780,1,780,780,34.0,35.0,39.0,5489.0,0.85,Saturday,3,Night,1.0,780.0,Small,Asian,3,8.610683534503575,1
pizza,2,1850,2,450,1400,3.0,3.0,7.0,5050.0,0.375,Saturday,3,Night,0.75,925.0,Small,Italian,3,8.527341522468053,1
pizza,1,1400,1,1400,1400,4.0,4.0,6.0,5125.0,0.5714285714285714,Monday,2,Night,0.8,1400.0,Small,Italian,3,8.542080906924017,1
chinese,1,1800,1,1200,1200,113.0,112.0,171.0,5329.0,0.6569767441860465,Monday,2,Night,0.9824561403508772,1800.0,Small,Asian,3,8.58110651715989,1
brazilian,3,3300,3,700,900,97.0,122.0,180.0,5034.0,0.5359116022099447,Sunday,3,Night,1.2448979591836735,1100.0,Medium,Latin,3,8.524168805152662,1
mexican,3,2340,3,295,1495,29.0,30.0,56.0,5699.0,0.5087719298245614,Monday,1,Night,1.0,780.0,Medium,Mexican,3,8.648221453822641,1
sandwich,4,3480,3,797,898,25.0,24.0,35.0,5460.0,0.6944444444444444,Monday,20,Evening,0.9230769230769232,870.0,Medium,Fast Food,1,8.605387202152153,1
sandwich,2,1493,2,595,898,69.0,65.0,119.0,5144.0,0.575,Saturday,2,Night,0.9285714285714286,746.5,Small,Fast Food,3,8.545780648268149,1
sandwich,4,3592,3,797,898,32.0,28.0,34.0,6367.0,0.9142857142857144,Friday,19,Evening,0.8484848484848485,898.0,Medium,Fast Food,1,8.75904072752422,1
vietnamese,8,4810,5,475,950,129.0,121.0,230.0,4997.0,0.5584415584415584,Monday,2,Night,0.9307692307692308,601.25,Medium,Asian,3,8.516793111394898,1
mediterranean,1,1200,1,950,950,38.0,46.0,63.0,4971.0,0.59375,Wednesday,21,Evening,1.1794871794871795,1200.0,Small,Mediterranean,1,8.511577452630602,1
vietnamese,3,1025,2,125,350,56.0,59.0,111.0,5064.0,0.5,Thursday,4,Night,1.0350877192982455,341.6666666666667,Small,Asian,3,8.530109416682784,1
mexican,5,4061,4,545,975,10.0,10.0,25.0,5699.0,0.3846153846153846,Saturday,3,Night,0.9090909090909092,812.2,Medium,Mexican,3,8.648221453822641,1
mexican,3,1445,2,275,895,11.0,10.0,11.0,4933.0,0.9166666666666666,Thursday,2,Night,0.8333333333333334,481.6666666666667,Small,Mexican,3,8.503905297089302,1
smoothie,2,1705,2,695,785,2.0,2.0,3.0,4923.0,0.5,Tuesday,16,Afternoon,0.6666666666666666,852.5,Small,Fast Food,0,8.501876487304344,1
burger,4,1476,3,229,499,49.0,47.0,81.0,5559.0,0.5975609756097561,Thursday,1,Night,0.94,369.0,Medium,Fast Food,3,8.623353387244627,1
burger,3,1147,3,249,479,55.0,55.0,88.0,4958.0,0.6179775280898876,Wednesday,2,Night,0.9821428571428572,382.3333333333333,Medium,Fast Food,3,8.508959386489133,1
burger,3,1447,3,229,729,52.0,53.0,105.0,5398.0,0.490566037735849,Thursday,3,Night,1.0,482.3333333333333,Medium,Fast Food,3,8.593969030218288,1
thai,1,1395,1,1395,1395,7.0,7.0,7.0,5764.0,0.875,Thursday,2,Night,0.875,1395.0,Small,Asian,3,8.65956043270316,1
thai,5,4585,5,100,1395,7.0,7.0,7.0,5234.0,0.875,Thursday,2,Night,0.875,917.0,Medium,Asian,3,8.563122123304638,1
american,4,3595,4,250,1395,79.0,81.0,157.0,5815.0,0.5,Monday,2,Night,1.0125,898.75,Medium,American,3,8.668368019213355,1
other,1,1217,1,958,958,44.0,44.0,77.0,5588.0,0.5641025641025641,Sunday,3,Night,0.9777777777777776,1217.0,Small,Other,3,8.628555659269699,1
other,8,5828,4,610,879,23.0,23.0,43.0,5213.0,0.5227272727272727,Friday,20,Evening,0.9583333333333334,728.5,Medium,Other,1,8.559102594493448,1
alcohol,4,3910,4,300,1765,29.0,26.0,34.0,4993.0,0.8285714285714286,Saturday,2,Night,0.8666666666666667,977.5,Medium,Beverages,3,8.515992470839718,1
dessert,2,915,1,395,395,25.0,23.0,26.0,5563.0,0.925925925925926,Wednesday,22,Night,0.8846153846153846,457.5,Small,Desserts,3,8.624072553043334,1
dessert,2,1375,1,625,625,107.0,75.0,159.0,5509.0,0.66875,Saturday,1,Night,0.6944444444444444,687.5,Small,Desserts,3,8.61431990214696,1
dessert,1,525,1,400,400,74.0,73.0,140.0,5770.0,0.524822695035461,Monday,1,Night,0.9733333333333334,525.0,Small,Desserts,3,8.660600654710967,1
american,4,4600,4,1100,3200,7.0,7.0,6.0,5269.0,1.0,Saturday,3,Night,0.875,1150.0,Medium,American,3,8.569785641535407,1
indian,4,2598,3,150,1199,60.0,64.0,158.0,5157.0,0.3773584905660377,Monday,3,Night,1.0491803278688523,649.5,Medium,Indian,3,8.54830418644129,1
indian,4,1749,4,199,650,98.0,93.0,173.0,5524.0,0.5632183908045977,Saturday,3,Night,0.9393939393939394,437.25,Medium,Indian,3,8.617038526385954,1
indian,12,6269,10,199,999,112.0,97.0,153.0,5196.0,0.7272727272727273,Friday,2,Night,0.8584070796460177,522.4166666666666,Large,Indian,3,8.555836815008442,1
indian,4,1972,4,199,899,127.0,122.0,195.0,4955.0,0.6479591836734694,Saturday,2,Night,0.953125,493.0,Medium,Indian,3,8.508354242749032,1
mexican,4,2066,2,199,399,27.0,27.0,31.0,5437.0,0.84375,Wednesday,5,Morning,0.9642857142857144,516.5,Small,Mexican,2,8.601166625192416,1
mexican,3,2297,2,699,799,2.0,2.0,6.0,5491.0,0.2857142857142857,Tuesday,15,Afternoon,0.6666666666666666,765.6666666666666,Small,Mexican,0,8.61104776688786,1
mexican,1,1143,1,799,799,116.0,111.0,218.0,4960.0,0.5296803652968036,Sunday,3,Night,0.9487179487179488,1143.0,Small,Mexican,3,8.509362612301048,1
mexican,1,649,1,649,649,81.0,81.0,162.0,6042.0,0.4969325153374233,Monday,1,Night,0.9878048780487804,649.0,Small,Mexican,3,8.706655856361559,1
mexican,1,649,1,649,649,117.0,114.0,219.0,4935.0,0.5318181818181819,Sunday,3,Night,0.9661016949152542,649.0,Small,Mexican,3,8.504310565585223,1
mexican,4,3676,4,419,949,118.0,71.0,88.0,5200.0,1.3258426966292134,Monday,1,Night,0.5966386554621849,919.0,Medium,Mexican,3,8.556606193773073,1
mexican,4,2004,3,95,999,54.0,50.0,71.0,5281.0,0.75,Monday,19,Evening,0.9090909090909092,501.0,Medium,Mexican,1,8.572060092857077,1
mexican,2,1068,2,419,649,132.0,127.0,201.0,4966.0,0.6534653465346535,Monday,3,Night,0.9548872180451128,534.0,Small,Mexican,3,8.51057131510735,1
mexican,1,1434,1,799,799,147.0,136.0,272.0,5518.0,0.5384615384615384,Saturday,3,Night,0.918918918918919,1434.0,Small,Mexican,3,8.615951963439501,1
mexican,2,2004,2,744,872,79.0,83.0,159.0,5321.0,0.49375,Monday,3,Night,1.0375,1002.0,Small,Mexican,3,8.579604451537634,1
mexican,5,2398,3,50,799,117.0,112.0,215.0,5001.0,0.5416666666666666,Sunday,3,Night,0.9491525423728814,479.6,Medium,Mexican,3,8.517593111437565,1
mexican,2,1598,1,799,799,34.0,33.0,43.0,5457.0,0.7727272727272727,Sunday,18,Evening,0.9428571428571428,799.0,Small,Mexican,1,8.604837701268284,1
mexican,4,2547,3,275,949,129.0,125.0,220.0,5134.0,0.583710407239819,Monday,2,Night,0.9615384615384616,636.75,Medium,Mexican,3,8.543835122362658,1
greek,5,3125,4,250,900,16.0,16.0,18.0,5557.0,0.8421052631578947,Saturday,1,Night,0.9411764705882352,625.0,Medium,Mediterranean,3,8.62299361030245,1
greek,1,850,1,850,850,8.0,8.0,11.0,5341.0,0.6666666666666666,Sunday,22,Night,0.8888888888888888,850.0,Small,Mediterranean,3,8.583355393669907,1
barbecue,1,1643,1,1643,1643,38.0,41.0,86.0,5293.0,0.4367816091954023,Thursday,4,Night,1.051282051282051,1643.0,Small,American,3,8.574329382787047,1
italian,4,3789,4,438,1540,108.0,77.0,170.0,5540.0,0.631578947368421,Saturday,1,Night,0.7064220183486238,947.25,Medium,Italian,3,8.61993026886735,1
indian,7,5225,6,225,1195,106.0,146.0,136.0,4983.0,0.7737226277372263,Sunday,2,Night,1.3644859813084111,746.4285714285714,Medium,Indian,3,8.51398806046729,1
