Recipe_ID,Recipe_Name,Cuisine_Type,Ingredients_List_0,Ingredients_List_1,Ingredients_List_2,Ingredients_List_3,Ingredients_List_4,Preparation_Steps_0_0,Preparation_Steps_0_1,Preparation_Steps_0_2,Preparation_Steps_0_3,Cooking_Time_Minutes,Difficulty_Level,User_ID,User_Preferences,User_Rating,User_Feedback,Date_Prepared,Season,Occasion,Serving_Size,Calories_Per_Serving,Allergen_Information,Cost_Per_Serving,Popularity_Score,Seasonal_Availability
R3620,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,49,Easy,U815,Vegan,3,Feedback 3620,2024-01-01,Fall,Party,3,599,Soy,13.0,383,No
R3621,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,41,Medium,U814,None,1,Feedback 3621,2024-07-24,Winter,Lunch,6,325,None,12.0,127,Yes
R3622,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,30,Medium,U294,None,3,Feedback 3622,2024-09-25,Spring,Dinner,6,522,None,12.0,273,Yes
R3623,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,33,Medium,U579,Gluten-Free,2,Feedback 3623,2024-04-28,Fall,Lunch,4,223,None,17.0,474,Yes
R3624,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,18,Hard,U328,Vegetarian,2,Feedback 3624,2024-09-24,Spring,Lunch,4,463,Dairy,15.0,435,No
R3625,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,35,Hard,U900,Vegetarian,2,Feedback 3625,2024-06-16,Fall,Party,3,702,Dairy,12.0,136,Yes
R3626,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,76,Hard,U173,Vegetarian,2,Feedback 3626,2024-12-28,Winter,Party,4,492,Dairy,8.0,430,Yes
R3627,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,19,Medium,U892,Gluten-Free,5,Feedback 3627,2024-12-31,Summer,Party,5,385,None,5.0,176,No
R3628,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,82,Easy,U860,Vegan,1,Feedback 3628,2024-08-21,Winter,Dinner,3,697,Soy,12.0,341,Yes
R3629,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,78,Easy,U171,None,5,Feedback 3629,2024-12-10,Winter,Party,4,600,Gluten,11.0,383,Yes
R3630,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,32,Hard,U805,Vegetarian,5,Feedback 3630,2024-06-24,Spring,Party,5,282,Dairy,14.0,360,No
R3631,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,71,Medium,U731,Gluten-Free,4,Feedback 3631,2024-05-07,Fall,Party,2,639,None,8.0,452,No
R3632,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,23,Easy,U196,None,4,Feedback 3632,2024-09-15,Fall,Casual,4,794,Gluten,7.0,184,Yes
R3633,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,51,Medium,U356,Gluten-Free,5,Feedback 3633,2024-02-26,Spring,Lunch,4,540,None,19.0,412,No
R3634,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,69,Easy,U276,None,1,Feedback 3634,2024-05-29,Winter,Lunch,4,718,Gluten,17.0,346,Yes
R3635,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,43,Easy,U315,None,5,Feedback 3635,2024-09-11,Spring,Dinner,3,378,Gluten,5.0,278,No
R3636,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,25,Hard,U272,Vegetarian,2,Feedback 3636,2024-07-09,Summer,Dinner,3,313,Dairy,6.0,187,Yes
R3637,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,51,Hard,U603,Vegetarian,3,Feedback 3637,2024-04-27,Winter,Party,1,665,Dairy,16.0,66,Yes
R3638,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,73,Easy,U732,Vegan,5,Feedback 3638,2024-03-29,Winter,Casual,3,529,Soy,12.0,496,No
R3639,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,43,Medium,U364,Gluten-Free,3,Feedback 3639,2024-09-02,Winter,Casual,6,367,None,14.0,345,Yes
R3640,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,23,Easy,U679,Vegan,1,Feedback 3640,2024-08-28,Spring,Casual,4,622,Soy,6.0,181,Yes
R3641,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,24,Hard,U326,Vegetarian,5,Feedback 3641,2024-05-31,Winter,Casual,6,704,Dairy,8.0,362,Yes
R3642,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,84,Easy,U698,None,1,Feedback 3642,2024-12-27,Spring,Lunch,6,458,Gluten,20.0,260,No
R3643,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,60,Easy,U239,Vegan,4,Feedback 3643,2024-09-06,Winter,Casual,3,425,Soy,10.0,355,No
R3644,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,22,Easy,U792,None,1,Feedback 3644,2024-05-30,Fall,Dinner,4,619,Gluten,11.0,58,No
R3645,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,71,Hard,U110,Vegetarian,4,Feedback 3645,2024-11-15,Fall,Party,4,579,Dairy,9.0,234,No
R3646,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,26,Hard,U772,Vegetarian,4,Feedback 3646,2024-11-16,Fall,Dinner,1,689,Dairy,15.0,394,Yes
R3647,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,88,Easy,U546,None,5,Feedback 3647,2024-02-27,Winter,Dinner,5,575,Gluten,14.0,338,No
R3648,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,36,Easy,U544,None,4,Feedback 3648,2024-09-08,Spring,Dinner,2,456,Gluten,17.0,114,No
R3649,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,56,Easy,U460,None,2,Feedback 3649,2024-02-17,Winter,Party,4,370,Gluten,6.0,212,Yes
R3650,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,64,Hard,U685,Vegetarian,4,Feedback 3650,2024-05-04,Spring,Dinner,6,510,Dairy,12.0,283,Yes
R3651,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,77,Medium,U580,None,4,Feedback 3651,2024-07-27,Fall,Dinner,5,617,None,17.0,136,Yes
R3652,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,39,Medium,U758,Gluten-Free,4,Feedback 3652,2024-04-30,Winter,Dinner,2,742,None,10.0,230,No
R3653,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,31,Easy,U436,Vegan,1,Feedback 3653,2024-03-04,Winter,Casual,2,546,Soy,18.0,365,No
R3654,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,27,Easy,U815,Vegan,3,Feedback 3654,2024-10-26,Summer,Dinner,5,237,Soy,10.0,142,No
R3655,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,30,Medium,U127,None,4,Feedback 3655,2024-08-12,Spring,Party,6,257,None,8.0,90,No
R3656,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,21,Medium,U558,Gluten-Free,5,Feedback 3656,2024-05-02,Spring,Casual,4,344,None,20.0,248,No
R3657,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,42,Medium,U644,Gluten-Free,5,Feedback 3657,2024-07-30,Fall,Casual,3,264,None,13.0,104,No
R3658,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,23,Medium,U509,Gluten-Free,1,Feedback 3658,2024-11-17,Spring,Casual,4,663,None,7.0,473,Yes
R3659,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,17,Easy,U685,None,1,Feedback 3659,2024-08-15,Winter,Dinner,4,752,Gluten,11.0,197,No
R3660,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,23,Hard,U951,Vegetarian,3,Feedback 3660,2024-02-13,Winter,Lunch,1,494,Dairy,13.0,384,No
R3661,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,70,Hard,U513,Vegetarian,3,Feedback 3661,2024-07-29,Fall,Party,1,392,Dairy,6.0,145,Yes
R3662,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,36,Easy,U124,Vegan,1,Feedback 3662,2024-08-09,Spring,Casual,2,439,Soy,6.0,384,Yes
R3663,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,83,Easy,U881,None,3,Feedback 3663,2024-11-18,Fall,Dinner,6,332,Gluten,7.0,207,No
R3664,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,20,Easy,U906,Vegan,2,Feedback 3664,2024-04-30,Spring,Dinner,5,534,Soy,6.0,447,No
R3665,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,86,Easy,U598,Vegan,1,Feedback 3665,2024-10-14,Spring,Casual,1,477,Soy,9.0,414,No
R3666,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,58,Hard,U316,Vegetarian,2,Feedback 3666,2024-09-26,Spring,Dinner,1,421,Dairy,9.0,330,Yes
R3667,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,68,Medium,U522,Gluten-Free,2,Feedback 3667,2024-03-19,Winter,Party,5,717,None,11.0,209,No
R3668,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,46,Easy,U499,None,5,Feedback 3668,2024-12-20,Spring,Casual,6,226,Gluten,13.0,450,Yes
R3669,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,41,Medium,U774,Gluten-Free,4,Feedback 3669,2024-04-19,Spring,Party,2,779,None,16.0,413,No
R3670,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,45,Medium,U245,Gluten-Free,3,Feedback 3670,2024-02-29,Fall,Lunch,4,277,None,6.0,271,Yes
R3671,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,44,Hard,U151,Vegetarian,5,Feedback 3671,2024-10-01,Summer,Casual,6,297,Dairy,15.0,66,No
R3672,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,20,Easy,U192,None,2,Feedback 3672,2024-04-30,Fall,Casual,5,701,Gluten,14.0,279,Yes
R3673,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,39,Medium,U423,Gluten-Free,2,Feedback 3673,2024-05-21,Winter,Lunch,1,350,None,6.0,161,No
R3674,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,30,Hard,U545,Vegetarian,4,Feedback 3674,2024-01-24,Winter,Party,4,520,Dairy,19.0,179,No
R3675,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,78,Medium,U120,None,2,Feedback 3675,2024-10-19,Fall,Dinner,4,675,None,19.0,417,No
R3676,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,57,Medium,U139,Gluten-Free,5,Feedback 3676,2024-05-27,Spring,Lunch,3,724,None,20.0,90,No
R3677,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,86,Hard,U761,Vegetarian,3,Feedback 3677,2024-08-16,Winter,Casual,3,442,Dairy,18.0,228,Yes
R3678,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,28,Hard,U625,Vegetarian,2,Feedback 3678,2024-10-14,Fall,Lunch,5,763,Dairy,8.0,375,Yes
R3679,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,70,Medium,U923,None,5,Feedback 3679,2024-11-25,Fall,Casual,4,794,None,13.0,369,Yes
R3680,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,24,Medium,U887,None,5,Feedback 3680,2024-07-31,Spring,Lunch,4,434,None,6.0,493,Yes
R3681,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,15,Hard,U538,Vegetarian,3,Feedback 3681,2024-01-02,Winter,Lunch,2,484,Dairy,6.0,70,Yes
R3682,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,22,Medium,U308,None,2,Feedback 3682,2024-07-23,Fall,Party,3,495,None,15.0,321,Yes
R3683,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,21,Medium,U680,None,5,Feedback 3683,2024-06-18,Fall,Dinner,4,407,None,7.0,494,No
R3684,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,79,Medium,U733,Gluten-Free,5,Feedback 3684,2024-09-09,Spring,Dinner,2,460,None,19.0,431,No
R3685,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,16,Easy,U631,None,1,Feedback 3685,2024-07-05,Fall,Lunch,3,800,Gluten,13.0,402,Yes
R3686,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,65,Medium,U336,None,5,Feedback 3686,2024-07-26,Summer,Casual,6,796,None,18.0,365,No
R3687,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,83,Easy,U825,Vegan,5,Feedback 3687,2024-05-31,Winter,Dinner,6,578,Soy,18.0,465,No
R3688,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,84,Easy,U474,Vegan,5,Feedback 3688,2024-09-24,Winter,Casual,4,318,Soy,20.0,385,No
R3689,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,28,Medium,U788,None,3,Feedback 3689,2024-02-17,Winter,Casual,1,225,None,15.0,339,Yes
R3690,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,42,Medium,U340,Gluten-Free,5,Feedback 3690,2024-01-03,Fall,Party,2,420,None,14.0,227,Yes
R3691,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,49,Medium,U761,Gluten-Free,3,Feedback 3691,2024-12-20,Spring,Dinner,2,742,None,17.0,285,Yes
R3692,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,29,Easy,U354,None,4,Feedback 3692,2024-05-14,Spring,Party,4,298,Gluten,10.0,153,No
R3693,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,66,Hard,U890,Vegetarian,3,Feedback 3693,2024-11-29,Winter,Lunch,6,429,Dairy,14.0,221,Yes
R3694,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,87,Hard,U417,Vegetarian,1,Feedback 3694,2024-12-25,Winter,Party,6,202,Dairy,15.0,279,Yes
R3695,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,44,Medium,U288,None,5,Feedback 3695,2024-10-05,Fall,Casual,4,246,None,16.0,332,Yes
R3696,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,42,Medium,U921,Gluten-Free,5,Feedback 3696,2024-11-04,Winter,Casual,1,373,None,13.0,410,No
R3697,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,82,Medium,U393,None,5,Feedback 3697,2024-08-30,Summer,Party,2,308,None,11.0,173,Yes
R3698,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,80,Hard,U958,Vegetarian,4,Feedback 3698,2024-08-29,Winter,Lunch,6,387,Dairy,18.0,343,Yes
R3699,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,79,Easy,U123,Vegan,5,Feedback 3699,2024-08-19,Winter,Casual,2,638,Soy,19.0,406,Yes
R3700,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,17,Medium,U378,None,4,Feedback 3700,2024-02-14,Summer,Dinner,1,363,None,14.0,248,No
R3701,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,17,Medium,U452,None,2,Feedback 3701,2024-12-13,Summer,Casual,1,244,None,9.0,315,Yes
R3702,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,41,Medium,U263,None,5,Feedback 3702,2024-07-13,Spring,Dinner,6,436,None,5.0,84,Yes
R3703,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,21,Medium,U617,Gluten-Free,1,Feedback 3703,2024-06-23,Summer,Casual,1,429,None,15.0,73,No
R3704,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,83,Easy,U404,None,1,Feedback 3704,2024-11-17,Fall,Dinner,5,303,Gluten,8.0,348,No
R3705,Chicken Curry,Indian,Chicken, Curry Powder, Coconut Milk, Onion, Garlic,Cook chicken, Add spices, Pour coconut milk, Simmer.,18,Medium,U413,Gluten-Free,3,Feedback 3705,2024-04-27,Winter,Dinner,6,384,None,19.0,264,No
R3706,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,89,Hard,U956,Vegetarian,1,Feedback 3706,2024-10-09,Summer,Party,4,213,Dairy,16.0,483,Yes
R3707,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,54,Medium,U348,None,4,Feedback 3707,2024-07-30,Fall,Dinner,1,375,None,11.0,185,No
R3708,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,31,Easy,U533,None,4,Feedback 3708,2024-11-24,Summer,Lunch,6,548,Gluten,8.0,324,No
R3709,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,39,Easy,U880,None,5,Feedback 3709,2024-01-05,Fall,Party,2,484,Gluten,11.0,262,No
R3710,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,20,Medium,U323,None,1,Feedback 3710,2024-12-08,Spring,Party,4,375,None,15.0,186,No
R3711,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,80,Hard,U365,Vegetarian,3,Feedback 3711,2024-03-11,Winter,Dinner,6,462,Dairy,10.0,135,Yes
R3712,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,83,Easy,U482,Vegan,4,Feedback 3712,2024-10-01,Winter,Party,6,527,Soy,13.0,421,Yes
R3713,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,39,Easy,U972,Vegan,2,Feedback 3713,2024-04-10,Spring,Dinner,1,521,Soy,8.0,138,No
R3714,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,70,Easy,U781,None,2,Feedback 3714,2024-09-13,Spring,Casual,4,476,Gluten,9.0,296,No
R3715,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,36,Easy,U311,Vegan,5,Feedback 3715,2024-06-26,Spring,Party,2,217,Soy,11.0,393,No
R3716,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,27,Medium,U878,None,3,Feedback 3716,2024-04-27,Fall,Casual,5,596,None,15.0,129,No
R3717,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,32,Medium,U492,None,5,Feedback 3717,2024-02-11,Winter,Casual,4,451,None,15.0,316,Yes
R3718,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,43,Easy,U757,Vegan,2,Feedback 3718,2024-12-11,Spring,Dinner,5,615,Soy,14.0,218,Yes
R3719,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,45,Medium,U357,None,3,Feedback 3719,2024-05-09,Winter,Party,3,285,None,11.0,294,No
R3720,Margherita Pizza,Italian,Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil,Prepare dough, Add toppings, Bake pizza.,,51,Hard,U455,Vegetarian,1,Feedback 3720,2024-10-29,Fall,Casual,3,452,Dairy,10.0,67,Yes
R3721,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,68,Medium,U141,None,2,Feedback 3721,2024-06-06,Spring,Casual,5,793,None,19.0,322,Yes
R3722,Vegetable Stir Fry,Chinese,Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic,Chop veggies, Stir-fry, Add sauce, Serve.,62,Easy,U545,Vegan,3,Feedback 3722,2024-01-27,Winter,Lunch,6,426,Soy,9.0,367,Yes
R3723,Spaghetti Bolognese,Italian,Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic,Boil pasta, Cook beef, Add sauce, Combine.,40,Easy,U469,None,5,Feedback 3723,2024-01-26,Fall,Dinner,3,569,Gluten,11.0,198,Yes
R3724,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,39,Medium,U952,None,1,Feedback 3724,2024-11-04,Fall,Dinner,3,764,None,13.0,248,Yes
R3725,Beef Tacos,Mexican,Beef, Taco Shells, Lettuce, Cheese, Tomato,Cook beef, Prepare toppings, Assemble tacos.,,38,Medium,U434,None,5,Feedback 3725,2024-11-25,Spring,Dinner,5,410,None,12.0,88,No
